id,status,sort,name,test_id,slug,image,description,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl,effects_1,effects_2,effects_3,effects_4,effects_5,effects_6,effects_7,effects_8,ailment_1,ailment_2,ailment_3,ailment_4,ailment_5,flavor_1,flavor_2,flavor_3,flavor_4
5928,2,0,Sour AK,7107,NULL,NULL,NULL,Hybrid,NULL,G13 Labs,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
137,1,0,G13 Haze,7110,NULL,NULL,NULL,Hybrid,0,Soma Seeds,#N/A,,#N/A,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
7137,2,0,Kish,7113,NULL,NULL,NULL,Hybrid,NULL,Vancouver Seed Bank,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
96,1,0,Cherry Bomb,7129,NULL,NULL,NULL,Hybrid,"353, 562",Almighty Seeds,#N/A,,#N/A,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
6886,2,0,OGer 99,7136,NULL,NULL,NULL,Hybrid,NULL,Dutchgrown Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
756,1,0,KGB,7179,NULL,NULL,NULL,Hybrid,,Vancouver Island Seed Company,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
9106,2,0,Albert Walker,7286,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1524,2,0,Jamaican Lion,7409,NULL,NULL,NULL,Hybrid,NULL,Shadrock,"Uplifted, Relaxed, Happy, Energetic, Talkative, Dry Mouth, Paranoid","Pain, Stress, Muscle Spasms, Depression","Earthy, Lime",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uplifted, Relaxed, Happy, Energetic, Talkative, Dry Mouth, Paranoid,,Pain, Stress, Muscle Spasms, Depression,,Earthy, Lime,,
1938,2,0,Jedi Kush,7416,NULL,NULL,NULL,Hybrid,NULL,The Cali Connection,"Relaxed, Euphoric, Happy, Uplifted, Sleepy, Dry Mouth, Anxious","Stress, Pain, Depression, Insomnia","Earthy, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Euphoric, Happy, Uplifted, Sleepy, Dry Mouth, Anxious,,Stress, Pain, Depression, Insomnia,,Earthy, Sweet,,
343,1,0,Redwood Kush,7428,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,"Euphoric, Relaxed, Uplifted, Happy, Focused, Dry Mouth, Paranoid","Insomnia, Pain, Stress, Depression, Muscle Spasms","Pine, Earthy",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Euphoric, Relaxed, Uplifted, Happy, Focused, Dry Mouth, Paranoid,,Insomnia, Pain, Stress, Depression, Muscle Spasms,Pine, Earthy,,
1526,2,0,Jesus OG,7454,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,"Happy, Euphoric, Uplifted, Focused, Creative, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain","Earthy, Citrus, Lemon",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Happy, Euphoric, Uplifted, Focused, Creative, Dry Mouth, Anxious, Paranoid,Stress, Depression, Pain,,,Earthy, Citrus, Lemon,
1137,2,0,ACDC,7457,NULL,NULL,NULL,Sativa,NULL,David Meiners,"Relaxed,Happy,Uplifted,Focused,Euphoric",,#N/A,"Antelope Valley, CA",NULL,0,0,0,1200,0,0,120000,0,0,0,0,0,0,0,0,0,Relaxed,Happy,Uplifted,Focused,Euphoric,,,,,,,,,#N/A,,,
1305,2,0,Animal Cookies,7458,NULL,NULL,NULL,Hybrid,NULL,BC Bud Depot,#N/A,,#N/A,"Richmond, CA",NULL,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6905,2,0,Orange Creamsicle,7474,NULL,NULL,NULL,Hybrid,NULL,MTG Seeds,#N/A,,"Diesel,Earthy,Pungent",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,Diesel,Earthy,Pungent,
7960,2,0,Original Blueberry,7475,NULL,NULL,NULL,Hybrid,NULL,DJ Short,#N/A,,"Earthy,Sweet,Flowery",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,Earthy,Sweet,Flowery,
5660,2,0,Stacked Kush,7506,NULL,NULL,NULL,Hybrid,NULL,DNA Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
358,1,0,Shark Shock,7514,NULL,NULL,NULL,Hybrid,0,Shantibaba,"Relaxed, Euphoric, Focused, Happy, Sleepy, Dry Mouth, Anxious","Pain, Stress, Inflammation, Depression, Muscle Spasms","Earthy, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Relaxed, Euphoric, Focused, Happy, Sleepy, Dry Mouth, Anxious,,Pain, Stress, Inflammation, Depression, Muscle Spasms,Earthy, Sweet,,
7123,2,0,SnowLAnd,7515,NULL,NULL,NULL,Hybrid,NULL,DNA Genetics,"Relaxed,Sleepy,Talkative,Creative,Focused",,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed,Sleepy,Talkative,Creative,Focused,,,,,,,,,#N/A,,,
1229,2,0,AC/DC,7525,NULL,NULL,NULL,Sativa,NULL,Only Clones,#N/A,,#N/A,",",NULL,0,0,0,1500,0,0,150000,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6405,2,0,Snowdawg,7610,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7413,2,0,Jackpot,7729,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
460,1,0,Cheesy Dick,7732,NULL,NULL,NULL,Hybrid,"260, 40",Big Buddha Seeds,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
5219,2,0,Master Blaster,7735,NULL,NULL,NULL,Hybrid,NULL,Anam Cara Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
9296,2,0,Humboldt,7785,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Relaxed,Sleepy,Euphoric,Happy,Uplifted",,"Diesel,Flowery,Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed,Sleepy,Euphoric,Happy,Uplifted,,,,,,,,,Diesel,Flowery,Earthy,
151,1,0,Grapefruit,7821,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,"Happy, Energetic, Euphoric, Relaxed, Uplifted, Dry Mouth, Paranoid","Stress, Depression, Pain","Citrus, Sweet",NULL,NULL,127,NULL,NULL,40,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Happy, Energetic, Euphoric, Relaxed, Uplifted, Dry Mouth, Paranoid,,Stress, Depression, Pain,,,Citrus, Sweet,,
1569,2,0,NightFire OG,7824,NULL,NULL,NULL,Hybrid,NULL,Sin City Seeds,"Talkative, Energetic, Happy, Euphoric, Creative, Dry Mouth, Anxious","Stress, Depression","Earthy, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Talkative, Energetic, Happy, Euphoric, Creative, Dry Mouth, Anxious,,Stress, Depression,,,,Earthy, Citrus,,
135,1,0,Fucking Incredible,7855,NULL,NULL,NULL,Hybrid,0,Vancouver Island Seed Company,"Relaxed, Euphoric, Happy, Uplifted, Dry Mouth, Paranoid, Anxious","Pain, Stress, Depression, Insomnia","Skunk, Earthy",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Relaxed, Euphoric, Happy, Uplifted, Dry Mouth, Paranoid, Anxious,,Pain, Stress, Depression, Insomnia,,Skunk, Earthy,,
1715,2,0,Afghan Skunk,7892,NULL,NULL,NULL,Hybrid,NULL,Expert Seeds,"Relaxed, Happy, Sleepy, Uplifted, Creative, Dry Mouth, Anxious","Stress, Insomnia, Depression, Nausea, Muscle Spasms",Earthy,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Happy, Sleepy, Uplifted, Creative, Dry Mouth, Anxious,,Stress, Insomnia, Depression, Nausea, Muscle Spasms,Earthy,,,
1039,2,0,Monster Cookies,7911,NULL,NULL,NULL,Hybrid,NULL,303 Seeds,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression","Earthy, Grape, Sweet","Richmond, CA",NULL,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Paranoid,,Stress, Pain, Insomnia, Depression,,Earthy, Grape, Sweet,
253,1,0,Medicine Man,7924,NULL,NULL,NULL,Hybrid,0,Shantibaba,#N/A,,#N/A,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
2798,2,0,Berry Sour Creme,7949,NULL,NULL,NULL,Hybrid,NULL,Phat Panda,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1908,2,0,Green Dragon,7955,NULL,NULL,NULL,Hybrid,NULL,Master Thai,"Relaxed, Euphoric, Uplifted, Sleepy, Happy, Dry Mouth, Paranoid, Anxious","Pain, Stress, Nausea, Depression","Sweet, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Euphoric, Uplifted, Sleepy, Happy, Dry Mouth, Paranoid, Anxious,Pain, Stress, Nausea, Depression,,Sweet, Earthy,,
7215,2,0,Inferno Haze,7972,NULL,NULL,NULL,Hybrid,NULL,Gage Green Group,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
2046,2,0,Purple Bubba,8022,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Sleepy, Hungry, Happy, Tingly, Dry Mouth","Lack of Appetite, Muscle Spasms, Inflammation, Pain, Stress","Grape, Berry, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Sleepy, Hungry, Happy, Tingly, Dry Mouth,,,Lack of Appetite, Muscle Spasms, Inflammation, Pain, Stress,Grape, Berry, Sweet,
416,1,0,Tropicali,8085,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,"Euphoric,Uplifted,Relaxed,Energetic,Happy",,#N/A,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Euphoric,Uplifted,Relaxed,Energetic,Happy,,,,,,,,,#N/A,,,
7339,2,0,White Fire Alien,8116,NULL,NULL,NULL,Hybrid,NULL,Og Raskal,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
183,1,0,Huckleberry,8151,NULL,NULL,NULL,Hybrid,0,,"Happy,Relaxed,Talkative,Uplifted,Euphoric",,#N/A,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Happy,Relaxed,Talkative,Uplifted,Euphoric,,,,,,,,,#N/A,,,
8838,2,0,Maui Haze,8154,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
5855,2,0,Chem Fire,8230,NULL,NULL,NULL,Hybrid,NULL,BC Bud Depot,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
8889,2,0,Juggernaut,8240,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
4224,2,0,KillerSkunk,8256,NULL,NULL,NULL,Hybrid,NULL,Underground Originals,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
8588,2,0,Mandala #1,8272,NULL,NULL,NULL,Hybrid,NULL,Mandala Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
64,1,0,Blue Widow,8293,NULL,NULL,NULL,Hybrid,0,,#N/A,,#N/A,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
637,1,0,Early Skunk,8317,NULL,NULL,NULL,Hybrid,,Seed Bank,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
7109,2,0,Yummy,8349,NULL,NULL,NULL,Hybrid,NULL,Resin Seeds,"Uplifted,Relaxed,Happy,Energetic,Euphoric",,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uplifted,Relaxed,Happy,Energetic,Euphoric,,,,,,,,,#N/A,,,
7799,2,0,Skunk Haze,8350,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
5759,2,0,Pineapple Euphoria,8363,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,"Skunk,Pungent,Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,Skunk,Pungent,Earthy,
6563,2,0,Sour Pineapple,8367,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6811,2,0,Super Sour Skunk,8370,NULL,NULL,NULL,Hybrid,NULL,HortiLab Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7366,2,0,Thin Mint,8371,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
932,2,0,Chronic Thunder,8597,NULL,NULL,NULL,Indica,NULL,5 Star Cannabis,"Relaxed, Happy, Sleepy, Euphoric, Hungry, Dry Mouth, Paranoid, Anxious","Insomnia, Pain, Muscle Spasms, Stress, Lack of Appetite",Earthy,"Valley Center, CA",NULL,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Happy, Sleepy, Euphoric, Hungry, Dry Mouth, Paranoid, Anxious,Insomnia, Pain, Muscle Spasms, Stress, Lack of Appetite,Earthy,,,
7200,2,0,Kaia Kush,8734,NULL,NULL,NULL,Hybrid,NULL,Apothecary Seed Company,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6967,2,0,Loud Scout,8737,NULL,NULL,NULL,Hybrid,NULL,Loud Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
254,1,0,Mendocino Purps,8746,NULL,NULL,NULL,Hybrid,0,,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
186,1,0,Ice Cream,8765,NULL,NULL,NULL,Hybrid,0,Paradise Seeds,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
1521,2,0,Jacky White,8766,NULL,NULL,NULL,Hybrid,NULL,Paradise Seeds,"Energetic, Relaxed, Happy, Focused, Euphoric, Dry Mouth, Anxious, Paranoid","Stress, Nausea, Depression, Pain",Citrus,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Energetic, Relaxed, Happy, Focused, Euphoric, Dry Mouth, Anxious, Paranoid,Stress, Nausea, Depression, Pain,,Citrus,,,
746,1,0,Hawaiian,8773,NULL,NULL,NULL,Hybrid,,Super Sativa Seed Club,"Happy, Uplifted, Relaxed, Creative, Talkative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Lack of Appetite, Nausea","Sweet, Citrus",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Happy, Uplifted, Relaxed, Creative, Talkative, Dry Mouth, Paranoid, Anxious,Stress, Depression, Pain, Lack of Appetite, Nausea,Sweet, Citrus,,
7311,2,0,Sweet Skunk Auto,8782,NULL,NULL,NULL,Hybrid,NULL,Sweet Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
4469,2,0,Lemon Bomb,8803,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
55,1,0,Blue Diesel,8864,NULL,NULL,NULL,Hybrid,0,,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
2201,2,0,CBD Yummy,8872,NULL,NULL,NULL,Hybrid,NULL,CBD Crew,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1489,2,0,Emerald Jack,8873,NULL,NULL,NULL,Hybrid,NULL,Emerald Triangle,"Happy, Uplifted, Creative, Horny, Euphoric, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain, Insomnia","Pine, Earthy, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Happy, Uplifted, Creative, Horny, Euphoric, Dry Mouth, Anxious, Paranoid,Stress, Depression, Pain, Insomnia,,Pine, Earthy, Citrus,
7254,2,0,Silver Bubble,8877,NULL,NULL,NULL,Hybrid,NULL,Reserva Privada,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7568,2,0,K2,8966,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Relaxed,Happy,Giggly,Hungry,Sleepy",,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed,Happy,Giggly,Hungry,Sleepy,,,,,,,,,#N/A,,,
7524,2,0,Special K,8977,NULL,NULL,NULL,Hybrid,NULL,Sagarmatha Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6751,2,0,Cannalope Kush,8985,NULL,NULL,NULL,Hybrid,NULL,DNA Genetics,#N/A,,"Citrus,Lime,Lemon",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,Citrus,Lime,Lemon,
3628,2,0,Lemon Sour Diesel,8991,NULL,NULL,NULL,Hybrid,NULL,Med-Man Brand,#N/A,,"Vanilla,Sweet,Coffee",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,Vanilla,Sweet,Coffee,
8809,2,0,Apple Jack,9028,NULL,NULL,NULL,Hybrid,NULL,Seedism,#N/A,,"Earthy,Pungent,Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,Earthy,Pungent,Citrus,
7159,2,0,DeadHead OG,9044,NULL,NULL,NULL,Hybrid,NULL,The Cali Connection,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
855,1,0,Northern Berry,9048,NULL,NULL,NULL,Hybrid,,Peak Seeds,"Relaxed, Sleepy, Happy, Euphoric, Tingly, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression, Inflammation","Berry, Sweet, Earthy",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Relaxed, Sleepy, Happy, Euphoric, Tingly, Dry Mouth, Paranoid,,Stress, Pain, Insomnia, Depression, Inflammation,Berry, Sweet, Earthy,
545,1,0,California Orange,9126,NULL,NULL,NULL,Hybrid,"5, 10, 548",,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
266,1,0,Northern Lights #5,9187,NULL,NULL,NULL,Hybrid,0,Sensi Seeds,"Relaxed, Euphoric, Happy, Focused, Uplifted, Dry Mouth, Paranoid","Pain, Stress, Insomnia, Inflammation, Nausea","Sweet, Pine, Citrus",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Relaxed, Euphoric, Happy, Focused, Uplifted, Dry Mouth, Paranoid,,Pain, Stress, Insomnia, Inflammation, Nausea,Sweet, Pine, Citrus,
9022,2,0,Grape,9223,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1394,2,0,Medusa,9228,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Relaxed,Happy,Euphoric,Creative,Uplifted",,#N/A,"Richmond, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed,Happy,Euphoric,Creative,Uplifted,,,,,,,,,#N/A,,,
506,1,0,Black Russian,9237,NULL,NULL,NULL,Hybrid,96,Nebu,"Relaxed, Euphoric, Uplifted, Happy, Sleepy, Dry Mouth, Paranoid","Stress, Insomnia, Lack of Appetite, Nausea","Citrus, Earthy, Lemon",NULL,NULL,127,NULL,NULL,6,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Relaxed, Euphoric, Uplifted, Happy, Sleepy, Dry Mouth, Paranoid,,Stress, Insomnia, Lack of Appetite, Nausea,,Citrus, Earthy, Lemon,
718,1,0,Hollands Hope,9249,NULL,NULL,NULL,Hybrid,,,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
4184,2,0,Garlic Breath,9415,NULL,NULL,NULL,Hybrid,NULL,CannaVenture,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7362,2,0,B.C. Kush,9435,NULL,NULL,NULL,Hybrid,NULL,Next Generation Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6133,2,0,Sour Lemon Haze,9443,NULL,NULL,NULL,Hybrid,NULL,Cannabella Seed Club,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
9124,2,0,Golden Pineapple,9494,NULL,NULL,NULL,Hybrid,NULL,WallyDuck Seeds,#N/A,,"Woody,Spicy/Herbal,Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,Woody,Spicy/Herbal,Sweet,
517,1,0,Blue Russian,9521,NULL,NULL,NULL,Hybrid,520,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
1298,2,0,Jilly Bean,9527,NULL,NULL,NULL,Hybrid,NULL,Holistic Healing Collective,#N/A,,#N/A,"Richmond, CA",NULL,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
988,2,0,9 Pound Hammer,9532,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Anxious","Stress, Pain, Insomnia, Depression, Muscle Spasms","Earthy, Sweet, Berry","Glendora, CA",NULL,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Anxious,,Stress, Pain, Insomnia, Depression, Muscle Spasms,Earthy, Sweet, Berry,
4355,2,0,Grand Daddy Urkle,9745,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
