id,status,sort,name,test_id,slug,image,description,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl
8831,2,0,Chunky Cheese,36492,NULL,NULL,NULL,Hybrid,NULL,Cannacopia Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,2,0,Buddha Tahoe,36493,NULL,NULL,NULL,Hybrid,NULL,Big Buddha Seeds,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Anxious","Insomnia, Pain, Stress, Depression",Earthy,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6804,2,0,LA Chocolat,36494,NULL,NULL,NULL,Hybrid,NULL,DNA Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,2,0,Lost Coast OG,36498,NULL,NULL,NULL,Hybrid,NULL,Emerald Triangle,NULL,NULL,NULL,"San Diego, CA",NULL,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,1,0,Destroyer,36598,NULL,NULL,NULL,Hybrid,,Canna BioGen,"Energetic, Uplifted, Euphoric, Happy","Depression, Stress, Insomnia","Lavender, Ammonia, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1264,2,0,Mr. Nice Guy,36648,NULL,NULL,NULL,Hybrid,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8270,2,0,Citrix,36700,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,1,0,Blue Jack,36728,NULL,NULL,NULL,Hybrid,"66, 194, 268",Unknown Breeder,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,94,NULL,NULL,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5447,2,0,Blue Persuasion,36926,NULL,NULL,NULL,Hybrid,NULL,Buds Pasco,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4254,2,0,The Incredible Bulk,36960,NULL,NULL,NULL,Hybrid,NULL,Dr. Krippling,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6769,2,0,Pink 2.0,37197,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1,0,Nebula,37410,NULL,NULL,NULL,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4366,2,0,Blue Vortex,37554,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,2,0,Sunset Sherbet,37608,NULL,NULL,NULL,Sativa,NULL,AFFCO,NULL,NULL,NULL,"Los Angeles, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7318,2,0,Critical Jack,37680,NULL,NULL,NULL,Hybrid,NULL,Dinafem Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,2,0,Blackberry Pie,37717,NULL,NULL,NULL,Hybrid,NULL,Gage Green Group,NULL,NULL,NULL,"Richmond, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,Church OG,37761,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,"Relaxed, Happy, Uplifted, Creative, Horny, Dry Mouth, Paranoid","Stress, Depression, Pain, Insomnia","Earthy, Citrus",NULL,NULL,127,NULL,NULL,20,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
171,1,0,Hawaiian Snow,37798,NULL,NULL,NULL,Hybrid,0,Green House Seed Co.,"Happy, Relaxed, Uplifted, Euphoric, Creative, Dry Mouth, Anxious, Paranoid","Depression, Pain, Stress",,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7162,2,0,Jawa,37850,NULL,NULL,NULL,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6903,2,0,Orange Turbo,37977,NULL,NULL,NULL,Hybrid,NULL,MTG Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,2,0,Star Killer,38005,NULL,NULL,NULL,Hybrid,NULL,Rare Dankness Seeds,"Relaxed, Euphoric, Sleepy, Happy, Hungry, Dry Mouth, Paranoid, Anxious","Pain, Stress, Insomnia, Depression, Nausea","Lemon, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7084,2,0,White Voodoo,38006,NULL,NULL,NULL,Hybrid,NULL,La Plata Labs,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7354,2,0,Buddha Tahoe OG,38010,NULL,NULL,NULL,Hybrid,NULL,The Cali Connection,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,2,0,Enemy of the State,38103,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Focused, Sleepy, Horny, Euphoric, Anxious, Dry Mouth, Paranoid","Stress, Depression, Insomnia, Lack of Appetite","Sweet, Berry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8658,2,0,Dawgfather,38144,NULL,NULL,NULL,Hybrid,NULL,Alpha Kronik Genes,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7057,2,0,Tres Star Dawg,38364,NULL,NULL,NULL,Hybrid,NULL,Top Dawg Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,Afghan Kush,38425,NULL,NULL,NULL,Hybrid,0,White Label Co.,NULL,NULL,NULL,"Yucca Valley, CA",NULL,1300,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
397,1,0,Sweet Diesel,38485,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5698,2,0,Cherry Larry,38493,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,2,0,Cookies,38692,NULL,NULL,NULL,Hybrid,NULL,Left Coast Living,NULL,NULL,NULL,"Alameda, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5345,2,0,Dutch Queen,38927,NULL,NULL,NULL,Hybrid,NULL,Buddy Boy Farm,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3147,2,0,Yumbolt,39012,NULL,NULL,NULL,Hybrid,NULL,Philosopher Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6774,2,0,Future,39015,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6501,2,0,Original Amnesia,39100,NULL,NULL,NULL,Hybrid,NULL,Dinafem Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5441,2,0,Blanco Berry Kush,39234,NULL,NULL,NULL,Hybrid,NULL,Gage Green Group,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,2,0,Blueberry Essence,39297,NULL,NULL,NULL,Hybrid,NULL,Life Gardens,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,2,0,Caramel Candy Kush,39371,NULL,NULL,NULL,Hybrid,NULL,Dynasty Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,2,0,Beast Mode OG,39448,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9375,2,0,Black Kush,39770,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,2,0,Black Dog,39986,NULL,NULL,NULL,Hybrid,NULL,Stoney Girl Gardens,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9258,2,0,747,39989,NULL,NULL,NULL,Hybrid,NULL,Dr. Greenthumb Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3178,2,0,White Castle,40005,NULL,NULL,NULL,Hybrid,NULL,Nirvana,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5866,2,0,Yeti OG,40273,NULL,NULL,NULL,Hybrid,NULL,Loompa Farms,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,2,0,Tangerine Trainwreck Haze,40298,NULL,NULL,NULL,Sativa,NULL,NULL,Euphoric,,,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,2,0,Monkey Paw,40316,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,2,0,Cornbread,40325,NULL,NULL,NULL,Hybrid,NULL,Rare Dankness Seeds,"Relaxed, Hungry, Happy, Sleepy, Euphoric, Dry Mouth, Paranoid","Stress, Lack of Appetite, Pain, Insomnia","Earthy, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8466,2,0,Skunk #2,40347,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,2,0,Durban Cookies,40351,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Happy, Relaxed, Uplifted, Talkative, Energetic, Dry Mouth, Paranoid, Anxious","Pain, Stress, Depression, Inflammation","Sweet, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,2,0,Swiss Tsu 3,40444,NULL,NULL,NULL,Hybrid,NULL,Ron H.,NULL,NULL,NULL,"Los Angeles, CA",NULL,0,0,0,100,0,0,10000,0,0,0,0,0,0,0,0,0
1135,2,0,Swiss Tsu 2,40446,NULL,NULL,NULL,Hybrid,NULL,Ron H.,NULL,NULL,NULL,"Los Angeles, CA",NULL,0,0,0,100,0,0,10000,0,0,0,0,0,0,0,0,0
5448,2,0,Tembo Kush,40529,NULL,NULL,NULL,Hybrid,NULL,Buds Pasco,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9280,2,0,Magnum,40703,NULL,NULL,NULL,Hybrid,NULL,Cannacopia Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6954,2,0,Nightmare OG,40750,NULL,NULL,NULL,Hybrid,NULL,Sin City Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,2,0,White Nightmare,40760,NULL,NULL,NULL,Hybrid,NULL,Sin City Seeds,"Uplifted, Euphoric, Happy, Creative, Energetic, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Lack of Appetite, Inflammation","Earthy, Sweet, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,2,0,Willie Nelson,40827,NULL,NULL,NULL,Hybrid,NULL,Reeferman Seeds,"Happy, Euphoric, Creative, Energetic, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Nausea","Earthy, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3428,2,0,Jagermeister,40874,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,2,0,Mataro Blue,40877,NULL,NULL,NULL,Hybrid,NULL,Kannabia,"Relaxed, Euphoric, Hungry, Happy, Tingly, Dry Mouth","Pain, Stress, Depression, Insomnia, Muscle Spasms","Berry, Earthy, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,2,0,Hades Haze,40917,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Sleepy, Talkative, Euphoric","Insomnia, Depression, Lack of Appetite, Pain","Citrus, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6352,2,0,Blood Orange,41043,NULL,NULL,NULL,Hybrid,NULL,Bodhi Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,2,0,Larry OG,41055,NULL,NULL,NULL,Indica,NULL,Carl D.,NULL,NULL,NULL,"Artesia, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,2,0,Purple Star,41093,NULL,NULL,NULL,Hybrid,NULL,Dutch Passion Seed Company,"Tingly, Sleepy, Hungry, Relaxed, Uplifted, Dry Mouth, Anxious","Pain, Insomnia, Depression, Muscle Spasms","Berry, Citrus, Pine",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6673,2,0,Crunchberry,41308,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6634,2,0,Ron Burgundy,41326,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6930,2,0,Hollywood OG,41383,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5897,2,0,Critical Cheese,41540,NULL,NULL,NULL,Hybrid,NULL,Dinafem Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9168,2,0,Vietnamese Black,41635,NULL,NULL,NULL,Hybrid,NULL,Reeferman Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,2,0,West Seattle,41646,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1,0,Kush Berry,41720,NULL,NULL,NULL,Hybrid,0,Motarebel Seeds,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3212,2,0,Grand Poobah,42036,NULL,NULL,NULL,Hybrid,NULL,NorStar Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5398,2,0,Plane Wreck,42107,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,2,0,Cherry Haze,42467,NULL,NULL,NULL,Hybrid,NULL,Reeferman Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5692,2,0,PowerNap,42509,NULL,NULL,NULL,Hybrid,NULL,Sin City Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,2,0,Tangie,42515,NULL,NULL,NULL,Hybrid,NULL,DNA Genetics,"Happy, Uplifted, Energetic, Euphoric, Relaxed, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain, Lack of Appetite","Citrus, Orange, Sweet","El Cajon, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,2,0,Cherries Jubilee,42522,NULL,NULL,NULL,Indica,NULL,NULL,"Euphoric, Relaxed, Uplifted, Happy, Horny, Dry Mouth","Stress, Depression, Pain, Nausea","Berry, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7153,2,0,Rainbow Sherbert,43244,NULL,NULL,NULL,Hybrid,NULL,Apothecary Seed Company,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,2,0,Wedding Cake,43249,NULL,NULL,NULL,Hybrid,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,1,0,Orient Express,43388,NULL,NULL,NULL,Hybrid,,A.C.E.,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6502,2,0,Fallen Angel,43604,NULL,NULL,NULL,Hybrid,NULL,The Devils Harvest,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7292,2,0,Medicine Woman,43625,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6401,2,0,Cronuts,43664,NULL,NULL,NULL,Hybrid,NULL,Alpha Kronik Genes,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,2,0,Monolith,43710,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Sleepy, Tingly, Euphoric, Focused","Insomnia, Lack of Appetite, Pain, Stress, Depression","Earthy, Pine",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,0,Black Domina,43955,NULL,NULL,NULL,Hybrid,0,Sensi Seeds,"Relaxed, Sleepy, Euphoric, Happy, Uplifted, Dry Mouth, Paranoid","Stress, Depression, Pain, Insomnia, Lack of Appetite","Pine, Pepper",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7199,2,0,Geisha,43968,NULL,NULL,NULL,Hybrid,NULL,Head Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,2,0,Donkey Dick,44030,NULL,NULL,NULL,Hybrid,NULL,West Coast Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6785,2,0,Starfighter,44186,NULL,NULL,NULL,Hybrid,NULL,Alien Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8078,2,0,Herijuana Jack 33,44296,NULL,NULL,NULL,Hybrid,NULL,CH9 Female Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9485,2,0,Oregon Silver Haze,44486,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2,0,San Fernando OG,44511,NULL,NULL,NULL,Hybrid,NULL,Cultivation Specialists,NULL,NULL,NULL,"Palmdale, CA",NULL,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8385,2,0,Mama Thai,44520,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,2,0,Lemon Candy,44754,NULL,NULL,NULL,Hybrid,NULL,THC Development Seed Company,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,0,Arjan's Strawberry Haze,44935,NULL,NULL,NULL,Hybrid,"268, 174",Green House,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
913,2,0,Jack,45131,NULL,NULL,NULL,Hybrid,NULL,CH9 Female Seeds,NULL,NULL,NULL,"Alameda, CA",NULL,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,2,0,Deep Chunkolate,45215,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,1,0,Misty,45253,NULL,NULL,NULL,Hybrid,,Positronics Seeds,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1005,2,0,Blue Diamond,45542,NULL,NULL,NULL,Hybrid,NULL,BioQueen Seeds,"Euphoric, Relaxed, Happy, Uplifted, Sleepy, Paranoid, Dry Mouth, Anxious","Stress, Depression, Pain","Sweet, Earthy","Lake Forest, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5846,2,0,Da Coma,45554,NULL,NULL,NULL,Hybrid,NULL,Pacific NW Roots,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6778,2,0,Exotic Fighter,45557,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7885,2,0,Twisted Fruit,45562,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6486,2,0,The Sauce,45591,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,0,Carmelicious,45806,NULL,NULL,NULL,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1547,2,0,Lime Skunk,45871,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,"Uplifted, Creative, Relaxed, Happy, Euphoric, Dry Mouth, Anxious","Depression, Stress, Pain, Muscle Spasms","Lime, Citrus, Lemon",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4829,2,0,Pie Face,45885,NULL,NULL,NULL,Hybrid,NULL,Archive Seed Bank,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8210,2,0,Purple Pineberry,45901,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7301,2,0,Brian Berry Cough,45976,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,2,0,Night Nurse,46201,NULL,NULL,NULL,Hybrid,NULL,Reeferman Seeds,"Relaxed, Sleepy, Happy, Tingly, Hungry, Dry Mouth","Pain, Insomnia, Stress, Muscle Spasms","Sweet, Earthy","Beckwourth, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,2,0,Sapphire Scout,46220,NULL,NULL,NULL,Hybrid,NULL,Humboldt Seed Organisation,NULL,NULL,NULL,"Lake Forest, CA",NULL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,0,Ortega,46225,NULL,NULL,NULL,Hybrid,NULL,Mr. Nice,"Relaxed, Uplifted, Euphoric, Sleepy, Dry Mouth","Depression, Pain","Pepper, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8438,2,0,Mighty Mite,46320,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,2,0,Royal OG,46348,NULL,NULL,NULL,Indica,NULL,Jade Lotus Collective,NULL,NULL,NULL,"Garden Grove, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,0,Blockhead,46391,NULL,NULL,NULL,Hybrid,0,Spice of Life Seeds,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23,1,0,Amethyst,46491,NULL,NULL,NULL,Hybrid,0,Gage Green Group,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4028,2,0,Black Licorice,46540,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,2,0,Pink Cookies,46549,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7104,2,0,Sour Pez,46682,NULL,NULL,NULL,Hybrid,NULL,La Plata Labs,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6983,2,0,Banana OG,47147,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,1,0,Star Dawg,47161,NULL,NULL,NULL,Hybrid,"94, 474",Top Dawg,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4720,2,0,Citrus Haze,47222,NULL,NULL,NULL,Hybrid,NULL,Delta 9 Bio-Tech,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,2,0,Blueberry OG,47525,NULL,NULL,NULL,Hybrid,NULL,Apothecary Seed Company,NULL,NULL,NULL,"Richmond, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,2,0,Quin-N-Tonic,47637,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Happy, Focused, Hungry, Sleepy, Dry Mouth","Stress, Pain, Depression, Nausea, Lack of Appetite","Sweet, Blueberry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7021,2,0,StarFruit,47643,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
