test_id,test_strain,type,ailment_1,ailment_2,ailment_3,ailment_4,ailment_5,effects_1,effects_2,effects_3,effects_4,effects_5,effects_6,effects_7,effects_8,flavor_1,flavor_2,flavor_3,ailment_count,effects_count,flavor_count,thc_max,cbd_max,thc_cbd,cbd_thc,inventory_type,chemotype,strain_leafly_page_rank,strain_leafly_review_rank,strain_tests,strain_chemotype,strain_prop_chemotype1,strain_prop_chemotype2,strain_prop_chemotype3,strain_modal_chemo_prop
107413,Poochie Love,Hybrid,None,None,None,None,None,Euphoric, Focused, Creative, Happy, Energetic,None,None,None,Earthy, Skunk,None,0,5,2,27.13294,0.15,180.89,0.01,Flower Lot,1,1738,150,15,1,1,0,0,1
107828,Light of Jah,Hybrid,Stress, Depression, Pain,None,None,Happy, Uplifted, Energetic, Euphoric, Focused, Dry Mouth,None,None,Earthy,None,None,3,6,1,17.7384,0,0,0,Flower Lot,1,856,147,14,1,1,0,0,1
107930,8 Ball Kush,Indica,Depression, Pain, Insomnia, Inflammation,None,Relaxed, Happy, Hungry, Creative, Euphoric, Dry Mouth, Paranoid,None,Earthy, Pine,None,4,7,2,19.83545,0.15,132.24,0.01,Flower Lot,1,660,146,8,1,1,0,0,1
109072,Super G,Hybrid,None,None,None,None,None,Creative, Tingly, Uplifted, Energetic, Happy,None,None,None,Earthy, Pine,None,0,5,2,19.83,0.07,283.29,0,Flower Lot,1,1528,149,73,1,1,0,0,1
109333,Opal OG Kush,Indica,Stress, Insomnia, Muscle Spasms, Depression, Lack of Appetite,Relaxed, Euphoric, Horny, Happy, Focused, Dry Mouth, Paranoid,None,Earthy, Lavender, Strawberry,5,7,3,16.30953,0.03,543.65,0,Flower Lot,1,1727,152,19,1,1,0,0,1
112354,Twisted Citrus,Sativa,Depression, Stress, Inflammation, Lack of Appetite,None,Energetic, Uplifted, Talkative, Creative, Happy, Dry Mouth, Anxious,None,Citrus, Orange, Lemon,4,7,3,20.7094,0.30278,68.4,0.01,Flower Lot,1,1436,150,18,1,1,0,0,1
112565,Strawberry Amnesia,Sativa,Stress, Depression, Lack of Appetite,None,None,Euphoric, Uplifted, Relaxed, Energetic, Focused, Dry Mouth, Anxious,None,Strawberry, Sweet,None,3,7,2,11.9272,0,0,0,Flower Lot,1,599,135,12,1,1,0,0,1
112879,Platinum Purple Kush,Indica,Insomnia, Stress, Pain, Depression, Lack of Appetite,Relaxed, Euphoric, Happy, Hungry, Uplifted, Dry Mouth, Paranoid, Anxious,Sweet, Berry, Earthy,5,8,3,15.809,0,0,0,Flower Lot,1,369,132,9,1,1,0,0,1
114220,Extreme Cream,Hybrid,Pain, Stress, Depression, Muscle Spasms, Inflammation,Relaxed, Euphoric, Happy, Uplifted, Hungry, Dry Mouth, Paranoid,None,Earthy, Sweet,None,5,7,2,23.92034,0.08262,289.52,0,Flower Lot,1,699,138,31,1,1,0,0,1
114492,Mammoth,Hybrid,None,None,None,None,None,Happy,Relaxed,Focused,Uplifted,Creative,None,None,None,None,None,None,0,5,0,13.0673,0,0,0,Flower Lot,1,797,142,19,1,1,0,0,1
115248,Do-Si-Dos,Indica,Stress, Pain, Depression, Insomnia, Lack of Appetite,Relaxed, Euphoric, Happy, Sleepy, Uplifted, Dry Mouth, Paranoid, Anxious,Earthy, Sweet,None,5,8,2,19.7132,0.14909,132.22,0.01,Flower Lot,1,98,100,43,1,1,0,0,1
115315,Face Off OG,Indica,Pain, Stress, Insomnia, Lack of Appetite, Depression,Relaxed, Sleepy, Hungry, Euphoric, Happy, Dry Mouth,None,None,Earthy, Citrus, Pine,5,6,3,21.7295,0.16663,130.41,0.01,Flower Lot,1,282,139,56,1,1,0,0,1
116223,Dream Beaver,Hybrid,Muscle Spasms, Pain, Seizures,None,None,Uplifted, Talkative, Energetic, Creative, Focused, Dry Mouth, Anxious,None,Pineapple, Earthy,None,3,7,2,16.8552,0.23679,71.18,0.01,Flower Lot,1,998,148,133,1,1,0,0,1
116229,Hulkamania,Indica,Depression, Inflammation, Insomnia, Lack of Appetite,None,Horny, Tingly, Uplifted, Euphoric, Happy,None,None,None,Sweet, Berry,None,4,5,2,16.3206,0.13155,124.06,0.01,Flower Lot,1,1245,151,3,1,1,0,0,1
117882,Lemon Meringue,Hybrid,Depression, Stress, Pain,None,None,Uplifted, Happy, Creative, Energetic, Talkative, Anxious,None,None,Lemon, Citrus, Sweet,3,6,3,17.839,0.11401,156.47,0.01,Flower Lot,1,545,139,139,1,1,0,0,1
119729,East Coast Sour Diesel,Sativa,Muscle Spasms, Stress, Pain, Depression, Inflammation,Happy, Focused, Energetic, Uplifted, Euphoric, Dry Mouth, Paranoid, Anxious,Citrus, Lemon,None,5,8,2,18.7493,0.11401,164.45,0.01,Flower Lot,1,334,129,31,1,1,0,0,1
121080,Brandywine,Indica,None,None,None,None,None,Sleepy, Talkative, Tingly, Uplifted, Euphoric,None,None,None,None,None,None,0,5,0,22.94,0.1,229.4,0,Flower Lot,1,1691,149,64,1,1,0,0,1
122150,Frida,Indica,Pain, Inflammation, Stress, Muscle Spasms, Depression,Relaxed, Happy, Creative, Horny, Uplifted, Anxious,None,None,Lemon, Earthy, Pine,5,6,3,7.71,12.81,0.6,1.66,Flower Lot,2,1638,142,31,2,0,1,0,1
124043,Elphinstone,Hybrid,Depression, Pain, Stress,None,None,Happy, Uplifted, Creative, Focused, Relaxed, Anxious,None,None,Citrus, Pine,None,3,6,2,18.4308,0.4354,42.33,0.02,Flower Lot,1,1625,152,32,1,1,0,0,1
124559,Rocklock,Hybrid,Stress, Depression, Muscle Spasms, Inflammation,None,Relaxed, Uplifted, Happy, Euphoric, Sleepy, Dry Mouth, Paranoid,None,Earthy,None,None,4,7,1,17.5761,0.12278,143.15,0.01,Flower Lot,1,1140,149,8,1,1,0,0,1
125073,Ambrosia,Hybrid,None,None,None,None,None,Uplifted,Euphoric,Relaxed,Creative,Focused,None,None,None,None,None,None,0,5,0,29.0394,0,0,0,Flower Lot,1,868,147,11,1,1,0,0,1
125348,Bangi Haze,Hybrid,Inflammation, Stress,None,None,None,Horny, Uplifted, Euphoric, Hungry,None,None,None,None,Berry,None,None,2,4,1,65.4157,0,0,0,Hash,1,0,0,0,0,0,0,0,0
127113,Outer Space,Hybrid,Stress, Pain, Depression, Lack of Appetite,None,Uplifted, Energetic, Happy, Creative, Euphoric, Dry Mouth, Anxious, Paranoid,Citrus, Sweet, Pine,4,8,3,68.2863,0.3508,194.66,0.01,Hydrocarbon Wax,1,718,134,4,1,1,0,0,1
127118,Herijuana,Hybrid,Stress, Pain, Insomnia, Depression,None,Relaxed, Sleepy, Happy, Uplifted, Euphoric, Dry Mouth, Paranoid, Anxious,Earthy, Pine,None,4,8,2,69.4083,0.39465,175.87,0.01,Hydrocarbon Wax,1,223,97,7,1,1,0,0,1
127591,Pineapple Haze,Hybrid,Depression, Stress, Lack of Appetite,None,None,Relaxed, Euphoric, Happy, Uplifted, Focused, Dry Mouth, Paranoid,None,Pineapple, Citrus,None,3,7,2,12.2949,0.06139,200.28,0,Flower Lot,1,443,136,10,1,1,0,0,1
128978,Lemon Jack,Hybrid,Stress, Depression, Pain,None,None,Energetic, Happy, Relaxed, Euphoric, Dry Mouth, Anxious, Paranoid,None,Lemon, Citrus, Earthy,3,7,3,19.0647,0.20171,94.52,0.01,Flower Lot,1,362,134,36,1,1,0,0,1
128992,Jack Smack,Sativa,Depression, Stress, Lack of Appetite,None,None,Energetic, Uplifted, Focused, Happy, Creative, Dry Mouth,None,None,Blueberry, Earthy,None,3,6,2,16.5614,0,0,0,Flower Lot,1,1634,148,3,1,1,0,0,1
129525,Blueberry Pie,Hybrid,None,None,None,None,None,None,None,None,None,None,None,None,None,Sweet,Chemical,Citrus,0,0,3,19.7,0.1,197,0.01,Flower Lot,1,702,110,17,1,1,0,0,1
130954,Pamelina,Indica,Depression, Insomnia, Lack of Appetite, Nausea, Stress,Euphoric, Relaxed, Sleepy, Uplifted, Creative, Dry Mouth,None,None,None,None,None,5,6,0,24.0513,0.16663,144.34,0.01,Flower Lot,1,0,0,0,0,0,0,0,0
131541,Green Haze,Sativa,Pain, Stress, Nausea, Depression, Lack of Appetite,Happy, Talkative, Creative, Euphoric, Uplifted, Dry Mouth, Paranoid, Anxious,Earthy,None,None,5,8,1,65.29,1.66,39.33,0.03,Hydrocarbon Wax,1,0,0,0,0,0,0,0,0
133258,CBD Critical Cure,Indica,Pain, Stress, Inflammation, Muscle Spasms, Depression,Relaxed, Uplifted, Happy, Hungry, Focused, Dry Mouth, Anxious,None,Earthy, Sweet,None,5,7,2,8.3529,13.3,0.63,1.59,Flower Lot,2,503,127,42,2,0.1666667,0.8333333,0,0.8333333
183743,Nicole Kush,Hybrid,Insomnia, Depression,None,None,None,Relaxed, Euphoric, Sleepy, Uplifted, Dry Mouth,None,None,None,Earthy, Sweet,None,2,5,2,21.67003,0.08139,266.25,0,Flower Lot,1,780,151,8,1,1,0,0,1
133817,Yumboldt,Hybrid,Insomnia, Pain, Stress, Depression, Muscle Spasms,Relaxed, Sleepy, Happy, Euphoric, Uplifted, Dry Mouth, Paranoid,None,Citrus, Earthy, Sweet,5,7,3,21.51255,0,0,0,Flower Lot,1,1061,145,12,1,0.8333333,0.1666667,0,0.8333333
134088,ASH,Hybrid,None,None,None,None,None,Relaxed,Happy,Uplifted,Euphoric,Sleepy,None,None,None,None,None,None,0,5,0,21.9988,0,0,0,Flower Lot,1,0,0,0,0,0,0,0,0
135894,Blue Bastard,Indica,Stress, Insomnia, Pain, Depression, Muscle Spasms,Euphoric, Happy, Sleepy, Uplifted, Creative, Dry Mouth, Paranoid,None,Berry, Pine,None,5,7,2,22.4512,0,0,0,Flower Lot,1,1642,151,29,1,1,0,0,1
136333,Dr. Funk,Hybrid,Stress, Insomnia, Lack of Appetite, Pain, Depression,Euphoric, Relaxed, Happy, Uplifted, Tingly, Dry Mouth,None,None,Earthy, Berry, Blueberry,5,6,3,71.33,1.34,53.23,0.02,Hydrocarbon Wax,1,1082,149,11,1,1,0,0,1
136914,Electric Lemon G,Hybrid,Stress, Depression, Pain, Lack of Appetite,None,Euphoric, Focused, Energetic, Happy, Uplifted, Dry Mouth, Paranoid, Anxious,Lemon, Citrus, Lime,4,8,3,10.3655,0.07893,131.33,0.01,Flower Lot,1,926,135,45,1,1,0,0,1
141355,Sugar Momma,Hybrid,None,None,None,None,None,None,None,None,None,None,None,None,None,Earthy,Woody,Citrus,0,0,3,23.5496,0,0,0,Flower Lot,1,827,147,32,1,1,0,0,1
141454,Crouching Tiger Hidden Alien,Indica,Stress, Inflammation, Muscle Spasms, Nausea, Pain,Relaxed, Happy, Euphoric, Tingly, Uplifted, Dry Mouth,None,None,Earthy, Pine,None,5,6,2,16.5,0.59,27.97,0.04,Flower Lot,1,1478,147,5,1,1,0,0,1
141726,Pakistani Chitral Kush,Indica,Stress, Insomnia, Pain, Muscle Spasms, Lack of Appetite,Relaxed, Happy, Hungry, Tingly, Uplifted, Dry Mouth,None,None,Earthy, Sweet, Berry,5,6,3,20.2448,0,0,0,Flower Lot,1,596,145,19,1,1,0,0,1
147701,Tesla Tower,Sativa,Depression, Pain, Stress,None,None,Tingly, Uplifted, Relaxed, Creative, Energetic,None,None,None,Pepper, Sweet, Berry,3,5,3,19.6086,0.19294,101.63,0.01,Flower Lot,1,1371,148,12,1,1,0,0,1
148794,Emerald OG,Hybrid,Stress, Depression, Insomnia, Nausea,None,Relaxed, Sleepy, Euphoric, Happy, Uplifted, Dry Mouth, Anxious,None,Citrus,None,None,4,7,1,14.7051,0.12278,119.77,0.01,Flower Lot,1,561,146,31,1,1,0,0,1
149424,Sonoma Coma,Hybrid,Depression, Stress, Pain, Lack of Appetite, Nausea,Euphoric, Happy, Uplifted, Relaxed, Energetic, Dry Mouth, Paranoid,None,Citrus,None,None,5,7,1,25.0437,0,0,0,Flower Lot,1,1033,149,4,1,1,0,0,1
149520,Flo OG,Indica,Pain, Stress, Inflammation, Insomnia,None,Happy, Relaxed, Euphoric, Focused, Creative, Dry Mouth,None,None,Sweet, Berry,None,4,6,2,14.9911,0.07893,189.93,0.01,Flower Lot,1,967,144,226,1,1,0,0,1
150992,VCDC,Hybrid,None,None,None,None,None,Relaxed,Happy,Euphoric,Focused,Uplifted,None,None,None,None,None,None,0,5,0,10.5069,12.201,0.86,1.16,Flower Lot,2,756,142,2,2,0,1,0,1
151161,Hubbabubbasmelloscope,Hybrid,None,None,None,None,None,None,None,None,None,None,None,None,None,Sweet,Pungent,Flowery,0,0,3,63.86186,0.21925,291.27,0,CO2 Hash Oil,1,0,0,0,0,0,0,0,0
151952,Tesla,Hybrid,None,None,None,None,None,Uplifted,Relaxed,Happy,Euphoric,Giggly,None,None,None,None,None,None,0,5,0,4.16019,7.31894,0.57,1.76,Flower Lot,2,1508,149,11,2,0,1,0,1
154875,Hashberry,Hybrid,Pain, Insomnia, Lack of Appetite, Muscle Spasms,None,Relaxed, Happy, Euphoric, Uplifted, Tingly, Dry Mouth, Paranoid, Anxious,Berry, Sweet,None,4,8,2,22.1,0.45,49.11,0.02,Flower Lot,1,653,139,7,1,1,0,0,1
155079,Trix,Hybrid,Stress, Depression,None,None,None,Happy, Talkative, Uplifted, Energetic, Anxious,None,None,None,Sweet, Berry, Grape,2,5,3,74.84,0.28,267.29,0,Hydrocarbon Wax,1,1540,150,2,1,1,0,0,1
155135,Sirius Black,Indica,Stress, Pain, Depression, Muscle Spasms,None,Relaxed, Uplifted, Happy, Euphoric, Sleepy, Dry Mouth,None,None,Sweet, Grape,None,4,6,2,8.52412,0.06139,138.85,0.01,Flower Lot,1,556,128,4,1,1,0,0,1
155504,Locomotion,Hybrid,Stress, Pain, Depression, Nausea,None,Euphoric, Relaxed, Happy, Talkative, Dry Mouth, Paranoid, Anxious,None,Earthy,None,None,4,7,1,26.4191,0,0,0,Flower Lot,1,769,143,10,1,1,0,0,1
156996,Rocky Mountain Blueberry,Indica,Stress, Depression, Pain,None,None,Euphoric, Uplifted, Relaxed, Energetic, Talkative, Dry Mouth, Paranoid,None,Blueberry, Berry, Sweet,3,7,3,22.2742,0,0,0,Flower Lot,1,1264,150,9,1,1,0,0,1
157092,Gummo,Hybrid,None,None,None,None,None,Euphoric,Uplifted,Happy,Relaxed,Aroused,None,None,None,None,None,None,0,5,0,74.9568,0,0,0,Hydrocarbon Wax,1,1191,148,3,1,1,0,0,1
157180,Funfetti,Hybrid,None,None,None,None,None,Happy,Relaxed,Euphoric,Energetic,Uplifted,None,None,None,None,None,None,0,5,0,13.99692,0,0,0,Flower Lot,1,1608,151,3,1,1,0,0,1
160624,Dark Matter,Hybrid,None,None,None,None,None,None,None,None,None,None,None,None,None,Citrus,Blueberry,Strawberry,0,0,3,14.5228,0.09647,150.54,0.01,Flower Lot,1,0,0,0,0,0,0,0,0
162165,Anesthesia,Indica,Pain, Stress, Insomnia, Lack of Appetite,None,Hungry, Sleepy, Happy, Euphoric, Creative, Paranoid, Anxious,None,Earthy,None,None,4,7,1,13.9504,0.36524,38.2,0.03,Flower Lot,1,1196,151,4,1,1,0,0,1
162166,Sinai,Sativa,Lack of Appetite, Stress,None,None,None,Euphoric, Uplifted, Relaxed, Talkative, Happy,None,None,None,Pepper,None,None,2,5,1,10.6509,0.51064,20.86,0.05,Flower Lot,1,0,0,0,0,0,0,0,0
164979,Purple Candy,Hybrid,Insomnia, Stress, Pain, Depression, Muscle Spasms,Relaxed, Happy, Sleepy, Euphoric, Hungry, Dry Mouth, Paranoid,None,Sweet, Grape, Earthy,5,7,3,13.364,0.11401,117.22,0.01,Flower Lot,1,211,99,14,1,1,0,0,1
168294,Tardis,Hybrid,Depression, Stress, Nausea, Pain,None,Talkative, Energetic, Happy, Creative, Uplifted, Dry Mouth,None,None,Sweet, Earthy,None,4,6,2,23.52991,0.0877,268.3,0,Flower Lot,1,1374,148,2,1,1,0,0,1
169149,Purple Panty Dropper,Hybrid,Stress, Pain, Muscle Spasms, Insomnia, Depression,Relaxed, Uplifted, Euphoric, Horny, Happy, Dry Mouth, Anxious, Paranoid,Berry, Grape, Earthy,5,8,3,7.83883,0.33326,23.52,0.04,Flower Lot,1,442,136,2,1,1,0,0,1
171479,Thunderstruck,Sativa,Depression, Inflammation, Pain, Stress,None,Happy, Relaxed, Tingly, Uplifted, Talkative,None,None,None,Pine,None,None,4,5,1,6.98564,6.26617,1.11,0.9,Flower Lot,2,1266,147,8,2,0,1,0,1
172850,Grape Inferno,Hybrid,Insomnia, Pain, Stress, Depression, Inflammation,Relaxed, Sleepy, Hungry, Focused, Happy, Dry Mouth, Paranoid, Anxious,Citrus,None,None,5,8,1,27.1592,0,0,0,Flower Lot,1,1180,148,2,1,1,0,0,1
173677,Purple Chemdawg,Indica,Pain, Stress, Depression, Insomnia,None,Relaxed, Euphoric, Happy, Uplifted, Creative, Dry Mouth, Anxious,None,Grape, Earthy, Sweet,4,7,3,19.2201,0.13155,146.1,0.01,Flower Lot,1,414,133,11,1,1,0,0,1
173834,Darth Vader OG,Indica,Insomnia, Stress, Pain, Depression,None,Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid,None,Grape, Earthy, Sweet,4,7,3,22.45,0.94,23.88,0.04,Flower Lot,1,431,143,26,1,0.7307692,0.2692308,0,0.7307692
174077,Headbanger,Hybrid,None,None,None,None,None,Happy,Uplifted,Euphoric,Relaxed,Hungry,None,None,None,None,None,None,0,5,0,18.0568,0.11401,158.38,0.01,Flower Lot,1,491,143,6,1,1,0,0,1
174492,Red Congolese,Hybrid,Stress, Depression, Pain,None,None,Energetic, Euphoric, Uplifted, Happy, Focused, Dry Mouth, Anxious,None,Earthy,None,None,3,7,1,22.748,0,0,0,Flower Lot,1,304,126,4,1,1,0,0,1
176052,1024,Hybrid,Stress, Pain, Depression, Inflammation,None,Uplifted, Relaxed, Energetic, Creative, Dry Mouth, Anxious,None,None,Pine,None,None,4,6,1,11.9587,0.42096,28.41,0.04,Flower Lot,1,398,143,31,1,1,0,0,1
176637,Confidential Cheese,Hybrid,Stress, Pain, Insomnia,None,None,Sleepy, Relaxed, Happy, Hungry, Creative, Dry Mouth, Anxious, Paranoid,Pine, Sweet,None,3,8,2,30.53,0.08,381.63,0,Flower Lot,1,615,140,49,1,1,0,0,1
177591,Golden Tangie,Sativa,None,None,None,None,None,Horny, Energetic, Focused, Happy,None,None,None,None,None,None,None,0,4,0,21.48832,0,0,0,Flower Lot,1,0,0,0,0,0,0,0,0
178339,IG Kush,Hybrid,None,None,None,None,None,None,None,None,None,None,None,None,None,Earthy,Woody,Sweet,0,0,3,20.73,0.73,28.4,0.04,Flower Lot,1,1022,147,2,1,1,0,0,1
182898,El Jefe,Hybrid,Depression, Stress, Pain, Insomnia,None,Relaxed, Euphoric, Tingly, Happy, Creative, Dry Mouth, Paranoid,None,Earthy, Pine,None,4,7,2,28.5223,0,0,0,Flower Lot,1,969,149,1,1,1,0,0,1
182899,Grape Cookies,Hybrid,Stress, Muscle Spasms, Pain, Insomnia,None,Relaxed, Happy, Sleepy, Euphoric, Hungry, Dry Mouth, Paranoid, Anxious,Grape, Sweet, Berry,4,8,3,26.6346,0,0,0,Flower Lot,1,1076,145,9,1,1,0,0,1
182906,The Cough,Sativa,Stress, Pain, Depression, Nausea,None,Uplifted, Focused, Relaxed, Hungry, Euphoric, Dry Mouth, Anxious,None,Pine, Citrus,None,4,7,2,24.8052,0,0,0,Flower Lot,1,1263,149,1,1,1,0,0,1
183048,Misty Kush,Indica,Muscle Spasms, Pain, Insomnia,None,None,Happy, Euphoric, Relaxed, Uplifted, Talkative, Dry Mouth, Paranoid,None,Sweet, Mango, Lemon,3,7,3,17.7161,0.67529,26.23,0.04,Flower Lot,1,1102,149,2,1,1,0,0,1
183546,Lemon Cake,Hybrid,Stress,None,None,None,None,Happy, Relaxed, Creative, Energetic, Euphoric,None,None,None,Lemon, Sweet,None,1,5,2,25.7822,0,0,0,Flower Lot,1,0,0,0,0,0,0,0,0
187786,Diamond OG,Hybrid,Stress, Pain, Insomnia, Depression, Lack of Appetite,Relaxed, Sleepy, Happy, Euphoric, Uplifted, Dry Mouth, Paranoid, Anxious,Earthy, Pine,None,5,8,2,30.3303,0,0,0,Flower Lot,1,145,107,3,1,1,0,0,1
187955,13,Hybrid,None,None,None,None,None,None,None,None,None,None,None,None,None,Honey,Earthy,Woody,0,0,3,21.3972,0,0,0,Flower Lot,1,0,0,0,0,0,0,0,0
189939,Belladonna,Hybrid,None,None,None,None,None,Happy,Sleepy,Giggly,Euphoric,Uplifted,None,None,None,None,None,None,0,5,0,12.31,0.06,205.17,0,Flower Lot,1,1173,152,5,1,1,0,0,1
189944,White Haze,Hybrid,Stress, Depression, Lack of Appetite, Nausea,None,Focused, Creative, Energetic, Euphoric, Happy, Dry Mouth,None,None,Lemon, Pine, Citrus,4,6,3,21.07,0.05,421.4,0,Flower Lot,1,988,151,2,1,1,0,0,1
194938,Voodoo,Hybrid,Pain, Insomnia, Stress,None,None,Relaxed, Sleepy, Hungry, Tingly, Euphoric, Dry Mouth, Paranoid, Anxious,Citrus,None,None,3,8,1,15.0828,0.4385,34.4,0.03,Flower Lot,1,558,145,2,1,1,0,0,1
197377,Killing Fields,Sativa,Depression, Stress, Pain, Nausea,None,Energetic, Happy, Focused, Euphoric, Uplifted, Dry Mouth, Paranoid,None,Lemon, Citrus,None,4,7,2,15.9721,0,0,0,Flower Lot,1,1248,151,2,1,1,0,0,1
197526,Rainbow Jones,Indica,Depression, Stress, Inflammation, Lack of Appetite,None,Relaxed, Euphoric, Focused, Talkative, Uplifted,None,None,None,Earthy, Sweet,None,4,5,2,25.9945,0,0,0,Flower Lot,1,1011,147,6,1,1,0,0,1
198555,Crimson Crush,Hybrid,None,None,None,None,None,None,None,None,None,None,None,None,None,Flowery,Lavender,Earthy,0,0,3,21.87,0.09,243,0,Flower Lot,1,0,0,0,0,0,0,0,0
199382,Iced Widow,Indica,Lack of Appetite, Stress, Pain, Insomnia, Depression,Relaxed, Happy, Talkative, Hungry, Dry Mouth, Anxious,None,None,Earthy, Pine,None,5,6,2,15.1812,0,0,0,Flower Lot,1,589,136,4,2,0.25,0.75,0,0.75
201103,Eran Almog,Hybrid,Stress, Insomnia, Pain, Inflammation, Depression,Relaxed, Sleepy, Euphoric, Happy, Uplifted, Dry Mouth, Paranoid,None,Earthy, Sweet, Citrus,5,7,3,74.26,1.86,39.92,0.03,CO2 Hash Oil,1,1265,143,1,1,1,0,0,1
202380,Chocolate Diesel,Hybrid,Stress, Nausea, Pain, Depression,None,Euphoric, Happy, Energetic, Creative, Uplifted, Dry Mouth, Paranoid, Anxious,Pine,None,None,4,8,1,24.4159,0,0,0,Flower Lot,1,271,144,3,1,1,0,0,1
202674,Alien Bubba,Hybrid,Stress, Depression, Pain, Insomnia, Lack of Appetite,Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Anxious,None,Earthy,None,None,5,7,1,20.95,0.41,51.1,0.02,Flower Lot,1,814,150,20,1,1,0,0,1
202758,Kobain Kush,Hybrid,Pain, Stress, Depression, Insomnia,None,Relaxed, Happy, Sleepy, Euphoric, Hungry, Anxious,None,None,Earthy,None,None,4,6,1,73.8675,0,0,0,Hydrocarbon Wax,1,1363,151,1,1,1,0,0,1
202865,Salmon River OG,Hybrid,Stress, Depression, Pain, Muscle Spasms, Insomnia,Relaxed, Sleepy, Talkative, Happy, Euphoric, Dry Mouth,None,None,Earthy,None,None,5,6,1,18.54855,0,0,0,Flower Lot,1,986,149,4,1,1,0,0,1
203365,Grape Valley Kush,Hybrid,Lack of Appetite, Pain, Muscle Spasms, Inflammation, Depression,Relaxed, Sleepy, Euphoric, Hungry, Creative,None,None,None,Pineapple,None,None,5,5,1,15.22284,0.131673,115.61,0.01,Marijuana Mix,1,1174,150,1,1,1,0,0,1
203809,A-Dub,Hybrid,None,None,None,None,None,Relaxed,Happy,Euphoric,Uplifted,Sleepy,None,None,None,Pungent,Skunk,Spicy/Herbal,0,5,3,72.4274,0.2631,275.28,0,Hydrocarbon Wax,1,710,143,2,1,1,0,0,1
210141,Cherry Kola,Hybrid,Stress, Depression, Pain, Lack of Appetite, Insomnia,Euphoric, Happy, Relaxed, Uplifted, Dry Mouth, Paranoid, Anxious,None,Berry, Sweet,None,5,7,2,85.01,0.25,340.04,0,Hydrocarbon Wax,1,800,142,3,1,1,0,0,1
211756,Rare Darkness,Hybrid,Insomnia, Pain, Stress, Muscle Spasms, Inflammation,Relaxed, Sleepy, Euphoric, Hungry, Happy, Dry Mouth, Anxious,None,Grape, Citrus, Sweet,5,7,3,23.3277,0,0,0,Flower Lot,1,525,126,2,1,1,0,0,1
215921,Blue Buddha,Indica,Depression, Insomnia, Lack of Appetite,None,None,Happy, Relaxed, Tingly, Euphoric,None,None,None,None,None,None,None,3,4,0,18.0523,0.2877,62.75,0.02,Flower Lot,1,1210,148,3,1,1,0,0,1
216859,Candy Jack,Hybrid,Stress, Depression, Lack of Appetite,None,None,Happy, Uplifted, Energetic, Euphoric, Creative, Dry Mouth, Anxious, Paranoid,Sweet, Citrus, Pine,3,8,3,61.23,0.25,244.92,0,Hydrocarbon Wax,1,286,123,10,1,1,0,0,1
218358,Ultra Sour,Hybrid,Depression, Lack of Appetite, Stress,None,None,Uplifted, Energetic, Creative, Happy, Hungry, Dry Mouth, Anxious,None,Lemon, Skunk,None,3,7,2,17.93513,0.129919,138.05,0.01,Flower Lot,1,1148,149,3,1,1,0,0,1
218624,Thai Haze,Hybrid,Depression, Stress, Pain, Lack of Appetite, Muscle Spasms,Creative, Energetic, Happy, Horny, Euphoric, Anxious, Dry Mouth,None,Pine, Pepper, Sweet,5,7,3,24.82306,0.12278,202.18,0,Flower Lot,1,1169,150,2,1,1,0,0,1
218708,Clifford,Hybrid,None,None,None,None,None,None,None,None,None,None,None,None,None,Earthy,Berry,Citrus,0,0,3,18.68364,0.01754,1065.2,0,Flower Lot,1,0,0,0,0,0,0,0,0
222254,White Afghani,Hybrid,None,None,None,None,None,None,None,None,None,None,None,None,None,Tropical,Pepper,Sweet,0,0,3,21.44319,0.07893,271.67,0,Flower Lot,1,0,0,0,0,0,0,0,0
223358,Gooberry,Hybrid,Pain, Stress, Nausea, Lack of Appetite, Inflammation,Euphoric, Happy, Relaxed, Horny, Dry Mouth,None,None,None,Berry, Sweet,None,5,5,2,80.5605,0,0,0,Hydrocarbon Wax,1,738,143,18,1,1,0,0,1
229933,Doctor Doctor,Sativa,Inflammation, Muscle Spasms, Nausea, Pain,None,Relaxed, Uplifted, Focused, Happy, Tingly,None,None,None,Sweet, Strawberry, Citrus,4,5,3,1.4262,13.0673,0.11,9.16,Flower Lot,3,1109,148,3,3,0,0,1,1
231077,Terminator OG,Indica,Stress, Insomnia, Pain, Muscle Spasms,None,Relaxed, Happy, Sleepy, Creative, Uplifted, Dry Mouth,None,None,Sweet, Pine, Rose,4,6,3,10.99285,0.083438,131.75,0.01,Flower Lot,1,1466,149,12,1,1,0,0,1
233186,Pinot Noir,Hybrid,None,None,None,None,None,None,None,None,None,None,None,None,None,Citrus,Sweet,Orange,0,0,3,13.2152,0.082561,160.07,0.01,Flower Lot,1,0,0,0,0,0,0,0,0
233690,Bluniverse,Hybrid,None,None,None,None,None,Euphoric,Uplifted,Happy,Tingly,Creative,None,None,None,Berry,Woody,Earthy,0,5,3,16.64134,0.119395,139.38,0.01,Flower Lot,1,1474,150,190,1,1,0,0,1
